,DCIPT_ID,Descr,Descr_caps,english_name,wiki_search,DCIPT_ID_x,DCIPT_DESCR,g_translate
1672,1817.0,Tinidazol,TINIDAZOL,Tinidazole,,,,
1673,1818.0,Triazolam,TRIAZOLAM,Triazolam,,,,
1674,1820.0,Ácido acetilsalicílico + Ácido ascórbico,ÁCIDO ACETILSALICÍLICO + ÁCIDO ASCÓRBICO,associação,,,,
1675,1821.0,Hesperidina + Ruscus aculeatus + Ácido ascórbico,HESPERIDINA + RUSCUS ACULEATUS + ÁCIDO ASCÓRBICO,associação,,,,
1676,1822.0,Paracetamol + Ácido ascórbico,PARACETAMOL + ÁCIDO ASCÓRBICO,associação,,,,
1677,1823.0,Mentol + Ácido ascórbico + Ácido cítrico,MENTOL + ÁCIDO ASCÓRBICO + ÁCIDO CÍTRICO,associação,,,,
1678,1826.0,Ácido fólico + Complexo hidróxido férrico-polimaltose,ÁCIDO FÓLICO + COMPLEXO HIDRÓXIDO FÉRRICO-POLIMALTOSE,associação,,,,
1679,1827.0,Ácido glutâmico + Alanina + Glicina + Prunus arborea,ÁCIDO GLUTÂMICO + ALANINA + GLICINA + PRUNUS ARBOREA,associação,,,,
1680,1828.0,Fenol + Ácido láctico + Colódio,FENOL + ÁCIDO LÁCTICO + COLÓDIO,associação,,,,
1681,1829.0,Ácido salicílico + Ácido láctico,ÁCIDO SALICÍLICO + ÁCIDO LÁCTICO,associação,,,,
1682,1830.0,Clioquinol + Ácido salicílico,CLIOQUINOL + ÁCIDO SALICÍLICO,associação,,,,
1683,1831.0,Ácido salicílico + Difenidramina,ÁCIDO SALICÍLICO + DIFENIDRAMINA,associação,,,,
1684,1832.0,Ácido salicílico + Salicilato de metilo,ÁCIDO SALICÍLICO + SALICILATO DE METILO,associação,,,,
1685,1833.0,Triamcinolona + Ácido salicílico,TRIAMCINOLONA + ÁCIDO SALICÍLICO,associação,,,,
1686,1834.0,Ácido valpróico,ÁCIDO VALPRÓICO,Valproic acid,,1834.0,Ácido valpróico,Valproic acid
1687,1836.0,Óleo de girassol + Parafina líquida,ÓLEO DE GIRASSOL + PARAFINA LÍQUIDA,associação,,,,
1688,1837.0,Óleo de soja + Parafina líquida,ÓLEO DE SOJA + PARAFINA LÍQUIDA,associação,,,,
1689,1838.0,Óxido férrico sacarosado,ÓXIDO FÉRRICO SACAROSADO,Oxide,Oxide,,,
1690,1839.0,Alergenos de polen,ALERGENOS DE POLEN,pollen allergens,,1839.0,Alergenos de polen,pollen allergens
1691,1840.0,Lisado de Escherichia coli,LISADO DE ESCHERICHIA COLI,"Coli, Emilia-Romagna","Coli, Emilia-Romagna",,,
1692,1841.0,Imunoglobulina antilinfócitos (coelho),IMUNOGLOBULINA ANTILINFÓCITOS (COELHO),Antibody,Antibody,,,
1693,1842.0,Imunoglobulina humana contra o antigénio D,IMUNOGLOBULINA HUMANA CONTRA O ANTIGÉNIO D,D,D,,,
1694,1843.0,Imunoglobulina humana contra o citomegalovírus,IMUNOGLOBULINA HUMANA CONTRA O CITOMEGALOVÍRUS,Cytomegalovirus,Cytomegalovirus,,,
1695,1844.0,Saccharomyces cerevisae,SACCHAROMYCES CEREVISAE,Saccharomyces cerevisiae,,,,
1696,1845.0,Lisado de Klebsiella pneumoniae,LISADO DE KLEBSIELLA PNEUMONIAE,Klebsiella pneumoniae lysate,,1845.0,Lisado de Klebsiella pneumoniae,Klebsiella pneumoniae lysate
1697,1847.0,Vacina contra a difteria e o haemophilus tipo b,VACINA CONTRA A DIFTERIA E O HAEMOPHILUS TIPO B,Vaccine against diphtheria and haemophilus type b,,,,
1698,1848.0,Vacina contra a difteria e o tétano,VACINA CONTRA A DIFTERIA E O TÉTANO,Diphtheria and tetanus vaccine,,1848.0,Vacina contra a difteria e o tétano,Diphtheria and tetanus vaccine
1699,1849.0,"Vacina contra a difteria, o tétano e a poliomielite","VACINA CONTRA A DIFTERIA, O TÉTANO E A POLIOMIELITE","Vaccine against diphtheria, tetanus and polio",,1849.0,"Vacina contra a difteria, o tétano e a poliomielite","Vaccine against diphtheria, tetanus and polio"
1700,1850.0,"Vacina contra a difteria, o tétano e a tosse convulsa","VACINA CONTRA A DIFTERIA, O TÉTANO E A TOSSE CONVULSA","Vaccine against diphtheria, tetanus and whooping cough",,1850.0,"Vacina contra a difteria, o tétano e a tosse convulsa","Vaccine against diphtheria, tetanus and whooping cough"
1701,1851.0,"Vacina contra a difteria, o tétano, a tosse convulsa e a hepatite B","VACINA CONTRA A DIFTERIA, O TÉTANO, A TOSSE CONVULSA E A HEPATITE B","Vaccine against diphtheria, tetanus, whooping cough and hepatitis B",,1851.0,"Vacina contra a difteria, o tétano, a tosse convulsa e a hepatite B","Vaccine against diphtheria, tetanus, whooping cough and hepatitis B"
1702,1852.0,"Vacina contra a difteria, o tétano, a tosse convulsa e o haemophilus tipo b","VACINA CONTRA A DIFTERIA, O TÉTANO, A TOSSE CONVULSA E O HAEMOPHILUS TIPO B","Vaccine against diphtheria, tetanus, whooping cough and haemophilus type b",,1852.0,"Vacina contra a difteria, o tétano, a tosse convulsa e o haemophilus tipo b","Vaccine against diphtheria, tetanus, whooping cough and haemophilus type b"
1703,1853.0,"Vacina contra a difteria, o tétano, a tosse convulsa e a poliomielite","VACINA CONTRA A DIFTERIA, O TÉTANO, A TOSSE CONVULSA E A POLIOMIELITE","Vaccine against diphtheria, tetanus, whooping cough and polio",,1853.0,"Vacina contra a difteria, o tétano, a tosse convulsa e a poliomielite","Vaccine against diphtheria, tetanus, whooping cough and polio"
1704,1854.0,"Vacina contra a difteria, o tétano, a tosse convulsa, a hepatite B e a poliomielite","VACINA CONTRA A DIFTERIA, O TÉTANO, A TOSSE CONVULSA, A HEPATITE B E A POLIOMIELITE","Vaccine against diphtheria, tetanus, whooping cough, hepatitis B and polio",,1854.0,"Vacina contra a difteria, o tétano, a tosse convulsa, a hepatite B e a poliomielite","Vaccine against diphtheria, tetanus, whooping cough, hepatitis B and polio"
1705,1855.0,"Vacina contra a difteria, o tétano, a tosse convulsa, a poliomielite e o haemophilus tipo b","VACINA CONTRA A DIFTERIA, O TÉTANO, A TOSSE CONVULSA, A POLIOMIELITE E O HAEMOPHILUS TIPO B","Vaccine against diphtheria, tetanus, whooping cough, polio and haemophilus type b",,1855.0,"Vacina contra a difteria, o tétano, a tosse convulsa, a poliomielite e o haemophilus tipo b","Vaccine against diphtheria, tetanus, whooping cough, polio and haemophilus type b"
1706,1856.0,Vacina contra a febre tifóide,VACINA CONTRA A FEBRE TIFÓIDE,Typhoid Fever Vaccine,,1856.0,Vacina contra a febre tifóide,Typhoid Fever Vaccine
1707,1857.0,Vacina contra a gripe,VACINA CONTRA A GRIPE,Flu vaccine,,1857.0,Vacina contra a gripe,Flu vaccine
1708,1858.0,Vacina contra a hepatite A,VACINA CONTRA A HEPATITE A,Hepatitis A vaccine,,1858.0,Vacina contra a hepatite A,Hepatitis A vaccine
1709,1859.0,Vacina contra a hepatite A e a hepatite B,VACINA CONTRA A HEPATITE A E A HEPATITE B,Hepatitis A and Hepatitis B vaccine,,1859.0,Vacina contra a hepatite A e a hepatite B,Hepatitis A and Hepatitis B vaccine
1710,1860.0,Vacina contra a hepatite B,VACINA CONTRA A HEPATITE B,Hepatitis B vaccine,,1860.0,Vacina contra a hepatite B,Hepatitis B vaccine
1711,1861.0,"Vacina contra a hepatite B, o haemophilus tipo b e o meningococo","VACINA CONTRA A HEPATITE B, O HAEMOPHILUS TIPO B E O MENINGOCOCO","Vaccine against hepatitis B, haemophilus type b and meningococcus",,1861.0,"Vacina contra a hepatite B, o haemophilus tipo b e o meningococo","Vaccine against hepatitis B, haemophilus type b and meningococcus"
1712,1862.0,Vacina contra a poliomielite,VACINA CONTRA A POLIOMIELITE,Polio vaccine,,1862.0,Vacina contra a poliomielite,Polio vaccine
1713,1863.0,Vacina contra a tuberculose (BCG),VACINA CONTRA A TUBERCULOSE (BCG),Tuberculosis vaccine (BCG),,1863.0,Vacina contra a tuberculose (BCG),Tuberculosis vaccine (BCG)
1714,1864.0,Vacina contra a difteria e o meningococo,VACINA CONTRA A DIFTERIA E O MENINGOCOCO,Vaccine against diphtheria and meningococcus,,1864.0,Vacina contra a difteria e o meningococo,Vaccine against diphtheria and meningococcus
1715,1865.0,Vacina contra o meningococo,VACINA CONTRA O MENINGOCOCO,Vaccine against meningococcus,,1865.0,Vacina contra o meningococo,Vaccine against meningococcus
1716,1866.0,"Vacina contra o sarampo, a papeira e a rubéola","VACINA CONTRA O SARAMPO, A PAPEIRA E A RUBÉOLA","Measles, mumps and rubella vaccine",,1866.0,"Vacina contra o sarampo, a papeira e a rubéola","Measles, mumps and rubella vaccine"
1717,1867.0,Vacina contra o tétano,VACINA CONTRA O TÉTANO,tetanus vaccine,,1867.0,Vacina contra o tétano,tetanus vaccine
1718,1868.0,Vacina contra o haemophilus tipo b,VACINA CONTRA O HAEMOPHILUS TIPO B,Vaccine against haemophilus type b,,1868.0,Vacina contra o haemophilus tipo b,Vaccine against haemophilus type b
1719,1869.0,Vacina viva contra a febre amarela,VACINA VIVA CONTRA A FEBRE AMARELA,Live Yellow Fever Vaccine,,1869.0,Vacina viva contra a febre amarela,Live Yellow Fever Vaccine
1720,1870.0,Vacina viva contra a rubéola,VACINA VIVA CONTRA A RUBÉOLA,Live Rubella Vaccine,,1870.0,Vacina viva contra a rubéola,Live Rubella Vaccine
1721,1871.0,Vacina viva contra o sarampo,VACINA VIVA CONTRA O SARAMPO,Live measles vaccine,,1871.0,Vacina viva contra o sarampo,Live measles vaccine
1722,1872.0,Lisados polibacterianos,LISADOS POLIBACTERIANOS,Polybacterial Lysates,,1872.0,Lisados polibacterianos,Polybacterial Lysates
1723,1873.0,Cianocobalamina + Sais minerais,CIANOCOBALAMINA + SAIS MINERAIS,associação,,,,
1724,1874.0,Multivitaminas,MULTIVITAMINAS,Multivitamins,,1874.0,Multivitaminas,Multivitamins
1725,1875.0,Multivitaminas + Cálcio,MULTIVITAMINAS + CÁLCIO,associação,,,,
1726,1876.0,Multivitaminas + Cálcio + Magnésio,MULTIVITAMINAS + CÁLCIO + MAGNÉSIO,associação,,,,
1727,1877.0,Multivitaminas + Sais minerais,MULTIVITAMINAS + SAIS MINERAIS,associação,,,,
1728,1878.0,Multivitaminas + Sais minerais + Lisina,MULTIVITAMINAS + SAIS MINERAIS + LISINA,associação,,,,
1729,1879.0,Multivitaminas + Sais minerais + Ácido fólico,MULTIVITAMINAS + SAIS MINERAIS + ÁCIDO FÓLICO,associação,,,,
1730,1881.0,Vitaminas + Ácido glutâmico + Cisteína + Glicina,VITAMINAS + ÁCIDO GLUTÂMICO + CISTEÍNA + GLICINA,associação,,,,
1731,1882.0,Vitaminas do complexo B,VITAMINAS DO COMPLEXO B,B,B,,,
1732,1883.0,Vitaminas do complexo B + Arginina + Cálcio,VITAMINAS DO COMPLEXO B + ARGININA + CÁLCIO,associação,,,,
1733,1884.0,Vitaminas do complexo B + Cálcio,VITAMINAS DO COMPLEXO B + CÁLCIO,associação,,,,
1734,1885.0,Vitaminas do complexo B + Folinato de cálcio,VITAMINAS DO COMPLEXO B + FOLINATO DE CÁLCIO,associação,,,,
1735,1886.0,Vitaminas do complexo B + Glutamina,VITAMINAS DO COMPLEXO B + GLUTAMINA,associação,,,,
1736,1887.0,Vitaminas do complexo B + Lisina,VITAMINAS DO COMPLEXO B + LISINA,associação,,,,
1737,1889.0,Vitaminas do complexo B + Ácido ascórbico,VITAMINAS DO COMPLEXO B + ÁCIDO ASCÓRBICO,associação,,,,
1738,1890.0,Vitaminas do complexo B + Ácido ascórbico + Alfa-tocoferol + Cálcio,VITAMINAS DO COMPLEXO B + ÁCIDO ASCÓRBICO + ALFA-TOCOFEROL + CÁLCIO,associação,,,,
1739,1891.0,Vitaminas do complexo B + Ácido ascórbico + Biotina,VITAMINAS DO COMPLEXO B + ÁCIDO ASCÓRBICO + BIOTINA,associação,,,,
1740,1892.0,Vitaminas do complexo B + Ácido ascórbico + Colecalciferol + Cálcio,VITAMINAS DO COMPLEXO B + ÁCIDO ASCÓRBICO + COLECALCIFEROL + CÁLCIO,associação,,,,
1741,1893.0,Vitaminas do complexo B + Ácido ascórbico + Colecalciferol + Retinol,VITAMINAS DO COMPLEXO B + ÁCIDO ASCÓRBICO + COLECALCIFEROL + RETINOL,associação,,,,
1742,1896.0,Imidapril,IMIDAPRIL,Imidapril,,,,
1743,1897.0,Electrólitos,ELECTRÓLITOS,electrolytes,,1897.0,Electrólitos,electrolytes
1744,1898.0,Electrólitos + Glucose,ELECTRÓLITOS + GLUCOSE,associação,,,,
1745,1899.0,Factores de coagulação do sangue,FACTORES DE COAGULAÇÃO DO SANGUE,Blood,Blood,,,
1746,1900.0,Plasma humano,PLASMA HUMANO,Human,Human,,,
1747,1901.0,Vitaminas do complexo B + Biotina,VITAMINAS DO COMPLEXO B + BIOTINA,associação,,,,
1748,1902.0,Vitaminas do complexo B + Ácido ascórbico + Ergocalciferol + Retinol,VITAMINAS DO COMPLEXO B + ÁCIDO ASCÓRBICO + ERGOCALCIFEROL + RETINOL,associação,,,,
1749,1903.0,Acefilinato de ambroxol,ACEFILINATO DE AMBROXOL,Ambroxol,Ambroxol,,,
1750,1904.0,Acetilaminossuccinato bipotássico,ACETILAMINOSSUCCINATO BIPOTÁSSICO,Bipotassium acetylaminosuccinate,,1904.0,Acetilaminossuccinato bipotássico,Bipotassium acetylaminosuccinate
1751,1905.0,Agar-agar + Bílis + Fenolftaleína,AGAR-AGAR + BÍLIS + FENOLFTALEÍNA,associação,,,,
1752,1906.0,Bacillus cereus,BACILLUS CEREUS,Bacillus cereus,Bacillus cereus,,,
1753,1907.0,Cáscara + Fenolftaleína + Beladona,CÁSCARA + FENOLFTALEÍNA + BELADONA,associação,,,,
1754,1909.0,Bicarbonato de sódio + Cloreto de potássio + Cloreto de sódio + Glucose,BICARBONATO DE SÓDIO + CLORETO DE POTÁSSIO + CLORETO DE SÓDIO + GLUCOSE,associação,,,,
1755,1910.0,Bifidobacterium bifidum + Lactobacillus acidophilus,BIFIDOBACTERIUM BIFIDUM + LACTOBACILLUS ACIDOPHILUS,associação,,,,
1756,1911.0,Bioflavonóides,BIOFLAVONÓIDES,Bioflavonoids,,1911.0,Bioflavonóides,Bioflavonoids
1757,1912.0,Bálsamo de fioravanti + Bálsamo de tolu + Fenol,BÁLSAMO DE FIORAVANTI + BÁLSAMO DE TOLU + FENOL,associação,,,,
1758,1913.0,Hidróxido de alumínio + Hidróxido de magnésio + Carbonato de magnésio + Simeticone,HIDRÓXIDO DE ALUMÍNIO + HIDRÓXIDO DE MAGNÉSIO + CARBONATO DE MAGNÉSIO + SIMETICONE,associação,,,,
1759,1915.0,Cascara + Fenolftaleína + Sais biliares,CASCARA + FENOLFTALEÍNA + SAIS BILIARES,associação,,,,
1760,1916.0,Piperazina + Concentrado de abacateiro + Phyllanthus niruri,PIPERAZINA + CONCENTRADO DE ABACATEIRO + PHYLLANTHUS NIRURI,associação,,,,
1761,1917.0,Células vivas de levedura + Óleo de fígado de tubarão,CÉLULAS VIVAS DE LEVEDURA + ÓLEO DE FÍGADO DE TUBARÃO,associação,,,,
1762,1919.0,Ergocalciferol + Fosfato de cálcio + Malte + Matricaria recutita,ERGOCALCIFEROL + FOSFATO DE CÁLCIO + MALTE + MATRICARIA RECUTITA,associação,,,,
1763,1920.0,Estrogénios conjugados + Medroxiprogesterona,ESTROGÉNIOS CONJUGADOS + MEDROXIPROGESTERONA,associação,,,,
1764,1921.0,Farinha de abóbora + Globulina de abóbora + Folia populus tremula + Solidago virga aurea,FARINHA DE ABÓBORA + GLOBULINA DE ABÓBORA + FOLIA POPULUS TREMULA + SOLIDAGO VIRGA AUREA,associação,,,,
1765,1923.0,Fenoxietanol + Triticum vulgare,FENOXIETANOL + TRITICUM VULGARE,associação,,,,
1766,1924.0,Prednisolona + Heparinóide + Polidocanol + Hexaclorofeno,PREDNISOLONA + HEPARINÓIDE + POLIDOCANOL + HEXACLOROFENO,associação,,,,
1767,1925.0,Imunoglobulina humana normal,IMUNOGLOBULINA HUMANA NORMAL,Normal,Normal,,,
1768,1926.0,Lactobacillus acidophilus,LACTOBACILLUS ACIDOPHILUS,Lactobacillus acidophilus,,,,
1769,1927.0,Liotironina,LIOTIRONINA,Liothyronine,,,,
1770,1928.0,Lisado de colibacilos,LISADO DE COLIBACILOS,colibacilli lysate,,1928.0,Lisado de colibacilos,colibacilli lysate
1771,1929.0,Metildigoxina,METILDIGOXINA,Metildigoxin,,,,
1772,1931.0,Saccharomyces boulardii,SACCHAROMYCES BOULARDII,Saccharomyces boulardii,Saccharomyces boulardii,,,
1773,1932.0,Sene,SENE,Serine,,,,
1774,1933.0,Soja (fibras),SOJA (FIBRAS),Soybean (fiber),,1933.0,Soja (fibras),Soybean (fiber)
1775,1935.0,Vacina pneumocócica conjugada,VACINA PNEUMOCÓCICA CONJUGADA,Pneumococcal conjugate vaccine,,,,
1776,1936.0,Ácido acexâmico + Neomicina,ÁCIDO ACEXÂMICO + NEOMICINA,associação,,,,
1777,1937.0,Ácido ascórbico + Carbonato de cálcio + Gluconato de cálcio,ÁCIDO ASCÓRBICO + CARBONATO DE CÁLCIO + GLUCONATO DE CÁLCIO,associação,,,,
1778,1938.0,Eucaliptol + Cinamato de benzilo + Quinina + Ácido ascórbico,EUCALIPTOL + CINAMATO DE BENZILO + QUININA + ÁCIDO ASCÓRBICO,associação,,,,
1779,1940.0,Clorobutanol + Ácido bórico + Cloreto de sódio,CLOROBUTANOL + ÁCIDO BÓRICO + CLORETO DE SÓDIO,associação,,,,
1780,1942.0,Ácido salicílico + Ruibarbo,ÁCIDO SALICÍLICO + RUIBARBO,associação,,,,
1781,1943.0,Adenosina + Nicotinamida + Sorbitol e outras associações,ADENOSINA + NICOTINAMIDA + SORBITOL E OUTRAS ASSOCIAÇÕES,associação,,,,
1782,1944.0,Agar-agar + Alginato de sódio + Fenolftaleína e outras associações,AGAR-AGAR + ALGINATO DE SÓDIO + FENOLFTALEÍNA E OUTRAS ASSOCIAÇÕES,associação,,,,
1783,1945.0,Alcatrão mineral + Piritiona de zinco e outras associações,ALCATRÃO MINERAL + PIRITIONA DE ZINCO E OUTRAS ASSOCIAÇÕES,associação,,,,
1784,1946.0,Alfazema + Cardo mariano + Celidónia e outras associações,ALFAZEMA + CARDO MARIANO + CELIDÓNIA E OUTRAS ASSOCIAÇÕES,associação,,,,
1785,1947.0,Beladona + Fenolftaleína e outras associações,BELADONA + FENOLFTALEÍNA E OUTRAS ASSOCIAÇÕES,associação,,,,
1786,1948.0,Benzoato de sódio + Cloreto de amónio + Difenidramina e outras associações,BENZOATO DE SÓDIO + CLORETO DE AMÓNIO + DIFENIDRAMINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1787,1949.0,Benzoato de sódio + Codeína + Efedrina e outras associações,BENZOATO DE SÓDIO + CODEÍNA + EFEDRINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1788,1950.0,Codeína + Sulfoguaiacolato de potássio + Benzoato de sódio,CODEÍNA + SULFOGUAIACOLATO DE POTÁSSIO + BENZOATO DE SÓDIO,associação,,,,
1789,1951.0,Benzoato de sódio + Codeína + Terpina e outras associações,BENZOATO DE SÓDIO + CODEÍNA + TERPINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1790,1952.0,Benzoato de sódio + Tintura de drósera + Xarope de seiva de pinheiro e outras associações,BENZOATO DE SÓDIO + TINTURA DE DRÓSERA + XAROPE DE SEIVA DE PINHEIRO E OUTRAS ASSOCIAÇÕES,associação,,,,
1791,1953.0,Benzocaína + Cloreto de dequalínio,BENZOCAÍNA + CLORETO DE DEQUALÍNIO,associação,,,,
1792,1954.0,Benzocaína + Procaína + Subgalhato de bismuto e outras associações,BENZOCAÍNA + PROCAÍNA + SUBGALHATO DE BISMUTO E OUTRAS ASSOCIAÇÕES,associação,,,,
1793,1955.0,Benzocaína + Foliculina + Retinol,BENZOCAÍNA + FOLICULINA + RETINOL,associação,,,,
1794,1956.0,Bálsamo de tolú + Benzoato de sódio e outras associações,BÁLSAMO DE TOLÚ + BENZOATO DE SÓDIO E OUTRAS ASSOCIAÇÕES,associação,,,,
1795,1957.0,Cafeína + Codeína + Paracetamol e outras associações,CAFEÍNA + CODEÍNA + PARACETAMOL E OUTRAS ASSOCIAÇÕES,associação,,,,
1796,1958.0,Carbonato de sódio + Silicato de alumínio e outras associações,CARBONATO DE SÓDIO + SILICATO DE ALUMÍNIO E OUTRAS ASSOCIAÇÕES,associação,,,,
1797,1959.0,Cascara + Sene e outras associações,CASCARA + SENE E OUTRAS ASSOCIAÇÕES,associação,,,,
1798,1960.0,Clorofenamina + Gramicidina + Nafazolina e outras associações,CLOROFENAMINA + GRAMICIDINA + NAFAZOLINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1799,1961.0,Codeína + Sulfoguaiacolato de potássio + Butetamato + Mepiramina,CODEÍNA + SULFOGUAIACOLATO DE POTÁSSIO + BUTETAMATO + MEPIRAMINA,associação,,,,
1800,1962.0,Codeína + Efedrina,CODEÍNA + EFEDRINA,associação,,,,
1801,1963.0,Crataegus oxyacantha + Passiflora + Valeriana e outras associações,CRATAEGUS OXYACANTHA + PASSIFLORA + VALERIANA E OUTRAS ASSOCIAÇÕES,associação,,,,
1802,1964.0,Creosote + Efedrina e outras associações,CREOSOTE + EFEDRINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1803,1965.0,Óleo essencial de Tomilho + Tintura de Benjoim + Tintura de Eucalipto,ÓLEO ESSENCIAL DE TOMILHO + TINTURA DE BENJOIM + TINTURA DE EUCALIPTO,associação,,,,
1804,1966.0,Cânfora + Mentol + Salicilato de metilo e outras associações,CÂNFORA + MENTOL + SALICILATO DE METILO E OUTRAS ASSOCIAÇÕES,associação,,,,
1805,1967.0,Cânfora + Mentol + Tintura de eucalipto e outras associações,CÂNFORA + MENTOL + TINTURA DE EUCALIPTO E OUTRAS ASSOCIAÇÕES,associação,,,,
1806,1969.0,Dimeticone + Pancreatina + Pepsina e outras associações,DIMETICONE + PANCREATINA + PEPSINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1807,1970.0,Efedrina + Etilmorfina e outras associações,EFEDRINA + ETILMORFINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1808,1971.0,Efedrina + Fenobarbital + Teofilina e outras associações,EFEDRINA + FENOBARBITAL + TEOFILINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1809,1972.0,Efedrina + Meprobamato + Teofilinato de colina e outras associações,EFEDRINA + MEPROBAMATO + TEOFILINATO DE COLINA E OUTRAS ASSOCIAÇÕES,associação,,,,
1810,1973.0,Gluconato ferroso + Vitaminas,GLUCONATO FERROSO + VITAMINAS,associação,,,,
1811,1974.0,Fitina + Fosforeto de zinco e outras associações,FITINA + FOSFORETO DE ZINCO E OUTRAS ASSOCIAÇÕES,associação,,,,
1812,1975.0,Ftalilsulfatiazol e outras associações,FTALILSULFATIAZOL E OUTRAS ASSOCIAÇÕES,Phthaylsulfthiazole and other combinations,,,,
1813,1976.0,Hidrolisado cerebral de porco,HIDROLISADO CEREBRAL DE PORCO,Pig brain hydrolyzate,,1976.0,Hidrolisado cerebral de porco,Pig brain hydrolyzate
1814,1979.0,Mesilato di-hidroergocornina + Piridoxina + Rutósido e outras associações,MESILATO DI-HIDROERGOCORNINA + PIRIDOXINA + RUTÓSIDO E OUTRAS ASSOCIAÇÕES,associação,,,,
1815,1980.0,Multivitaminas + Ácido linoleico + Lecitina,MULTIVITAMINAS + ÁCIDO LINOLEICO + LECITINA,associação,,,,
1816,1981.0,Peumus boldo e outras associações,PEUMUS BOLDO E OUTRAS ASSOCIAÇÕES,Peumus boldo and other associations,,1981.0,Peumus boldo e outras associações,Peumus boldo and other associations
1817,1982.0,Vitaminas + Sais minerais e outras associações,VITAMINAS + SAIS MINERAIS E OUTRAS ASSOCIAÇÕES,associação,,,,
1818,1983.0,Vitaminas do complexo B + Brometo de sódio + Toldinfos,VITAMINAS DO COMPLEXO B + BROMETO DE SÓDIO + TOLDINFOS,associação,,,,
1819,1984.0,Ácido 4-amino-3-hidroxibutírico e outras associações,ÁCIDO 4-AMINO-3-HIDROXIBUTÍRICO E OUTRAS ASSOCIAÇÕES,Acid,Acid,,,
1820,1985.0,Ácido bórico + Retinol e outras associações,ÁCIDO BÓRICO + RETINOL E OUTRAS ASSOCIAÇÕES,associação,,,,
1821,1986.0,Ácido bórico + Ácido salicílico + Óxido de zinco e outras associações,ÁCIDO BÓRICO + ÁCIDO SALICÍLICO + ÓXIDO DE ZINCO E OUTRAS ASSOCIAÇÕES,associação,,,,
1822,1987.0,Ácido salicílico + Mentol + Salicilato de metilo e outras associações,ÁCIDO SALICÍLICO + MENTOL + SALICILATO DE METILO E OUTRAS ASSOCIAÇÕES,associação,,,,
1823,1989.0,Colecalciferol + Resorcinol + Retinol e outras associações,COLECALCIFEROL + RESORCINOL + RETINOL E OUTRAS ASSOCIAÇÕES,associação,,,,
1824,1990.0,Eucaliptol + Óleo essencial de cedro + Óleo essencial de pinheiro e outras combinações,EUCALIPTOL + ÓLEO ESSENCIAL DE CEDRO + ÓLEO ESSENCIAL DE PINHEIRO E OUTRAS COMBINAÇÕES,associação,,,,
1825,1991.0,Ictiol + Óleo de soja,ICTIOL + ÓLEO DE SOJA,associação,,,,
1826,1992.0,Óleo essencial de cipreste + Óleo essencial de eucalipto + Óleo essencial de pinheiro e outras combinações,ÓLEO ESSENCIAL DE CIPRESTE + ÓLEO ESSENCIAL DE EUCALIPTO + ÓLEO ESSENCIAL DE PINHEIRO E OUTRAS COMBINAÇÕES,associação,,,,
1827,1993.0,Sulfoguaiacolato de potássio + Bálsamo de tolu + Óleo essencial de terebintina,SULFOGUAIACOLATO DE POTÁSSIO + BÁLSAMO DE TOLU + ÓLEO ESSENCIAL DE TEREBINTINA,associação,,,,
1828,1994.0,Fluoresceína + Oxibuprocaína,FLUORESCEÍNA + OXIBUPROCAÍNA,associação,,,,
1829,1995.0,Rosiglitazona,ROSIGLITAZONA,Rosiglitazone,,,,
1830,1998.0,Fosfato tricálcico + Ergocalciferol,FOSFATO TRICÁLCICO + ERGOCALCIFEROL,associação,,,,
1831,1999.0,Norgestrel + Valerato de estradiol,NORGESTREL + VALERATO DE ESTRADIOL,associação,,,,
1832,2000.0,Estrogénios conjugados + Medrogestona,ESTROGÉNIOS CONJUGADOS + MEDROGESTONA,associação,,,,
1833,2001.0,Vitaminas do complexo B + Cálcio + Inositol,VITAMINAS DO COMPLEXO B + CÁLCIO + INOSITOL,associação,,,,
1834,2003.0,Ácido salicílico + Cloreto de benzalcónio + Cloreto de zinco + Mentol,ÁCIDO SALICÍLICO + CLORETO DE BENZALCÓNIO + CLORETO DE ZINCO + MENTOL,associação,,,,
1835,2004.0,Água purificada + Policarbofilo,ÁGUA PURIFICADA + POLICARBOFILO,associação,,,,
1836,2007.0,Ácido flufenâmico + Ácido salicílico + Mirtecaína + Dietilamina,ÁCIDO FLUFENÂMICO + ÁCIDO SALICÍLICO + MIRTECAÍNA + DIETILAMINA,associação,,,,
1837,2008.0,Electrólitos + Frutose,ELECTRÓLITOS + FRUTOSE,associação,,,,
1838,2009.0,Electrólitos + Glucose + Sacarina,ELECTRÓLITOS + GLUCOSE + SACARINA,associação,,,,
1839,2010.0,Electrólitos + Glucose + Sorbitol,ELECTRÓLITOS + GLUCOSE + SORBITOL,associação,,,,
1840,2011.0,Multivitaminas + Ácido fólico,MULTIVITAMINAS + ÁCIDO FÓLICO,associação,,,,
1841,2012.0,Azatadina,AZATADINA,Azatadine,,,,
1842,2013.0,Bacitracina,BACITRACINA,Bacitracin,,,,
